Uploaded,System,CPU Details,Frequency_MHz,Cores,Platform,User,Single-Core Score,Multi-Core Score,Result URL,Schema
"Nov 06, 2025","VMware, Inc. VMware Virtual Platform",Intel Xeon Gold 6354 2992 MHz (4 cores),2992.0,4,Linux,,1331,4232,/v6/cpu/14886848,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4200 MHz (2 cores),4200.0,2,Linux,,1575,2641,/v6/cpu/14886847,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4199 MHz (2 cores),4199.0,2,Linux,,1577,2498,/v6/cpu/14886846,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4199 MHz (2 cores),4199.0,2,Linux,,1574,2606,/v6/cpu/14886845,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4200 MHz (2 cores),4200.0,2,Linux,,1681,2604,/v6/cpu/14886844,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4200 MHz (2 cores),4200.0,2,Linux,,1645,2506,/v6/cpu/14886843,v6
"Nov 06, 2025",QEMU KVM Virtual Machine,ARM ARMv8 0 MHz (2 cores),0.0,2,Linux,,810,1851,/v6/cpu/14886842,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4200 MHz (2 cores),4200.0,2,Linux,,1566,2716,/v6/cpu/14886841,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4199 MHz (2 cores),4199.0,2,Linux,,1607,2500,/v6/cpu/14886840,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4200 MHz (2 cores),4200.0,2,Linux,,1577,2785,/v6/cpu/14886839,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4200 MHz (2 cores),4200.0,2,Linux,,1516,2637,/v6/cpu/14886838,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4200 MHz (2 cores),4200.0,2,Linux,,1630,2708,/v6/cpu/14886837,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4200 MHz (2 cores),4200.0,2,Linux,,1513,2701,/v6/cpu/14886836,v6
"Nov 06, 2025",N/A,AMD EPYC 2549 MHz (4 cores),2549.0,4,Linux,,1545,4488,/v6/cpu/14886835,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4199 MHz (2 cores),4199.0,2,Linux,,1581,2671,/v6/cpu/14886834,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4199 MHz (2 cores),4199.0,2,Linux,,1585,2679,/v6/cpu/14886833,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4199 MHz (2 cores),4199.0,2,Linux,,1551,2879,/v6/cpu/14886832,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4199 MHz (2 cores),4199.0,2,Linux,,1597,2660,/v6/cpu/14886831,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4199 MHz (2 cores),4199.0,2,Linux,,1597,2660,/v6/cpu/14886831,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4199 MHz (2 cores),4199.0,2,Linux,,1595,2717,/v6/cpu/14886830,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4200 MHz (2 cores),4200.0,2,Linux,,1563,2744,/v6/cpu/14886829,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4200 MHz (2 cores),4200.0,2,Linux,,1609,2722,/v6/cpu/14886828,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4200 MHz (2 cores),4200.0,2,Linux,,1577,2850,/v6/cpu/14886827,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4199 MHz (2 cores),4199.0,2,Linux,,1627,2682,/v6/cpu/14886826,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4199 MHz (2 cores),4199.0,2,Linux,,1629,2715,/v6/cpu/14886825,v6
"Nov 06, 2025","VMware, Inc. VMware Virtual Platform",Intel Xeon Gold 6354 2992 MHz (4 cores),2992.0,4,Linux,,1404,4658,/v6/cpu/14886824,v6
"Nov 06, 2025","VMware, Inc. VMware Virtual Platform",Intel Xeon Gold 6354 2992 MHz (4 cores),2992.0,4,Linux,,1392,4632,/v6/cpu/14886823,v6
"Nov 06, 2025",iPhone 15,Apple A16 Bionic 3460 MHz (6 cores),3460.0,6,iOS,,2533,6293,/v6/cpu/14886822,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4199 MHz (2 cores),4199.0,2,Linux,,1623,2776,/v6/cpu/14886821,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4199 MHz (2 cores),4199.0,2,Linux,,1591,2902,/v6/cpu/14886820,v6
"Nov 06, 2025",iPhone 15 Pro Max,Apple A17 Pro 3780 MHz (6 cores),3780.0,6,iOS,,2998,7676,/v6/cpu/14886819,v6
"Nov 06, 2025","VMware, Inc. VMware Virtual Platform",Intel Xeon Gold 6354 2992 MHz (4 cores),2992.0,4,Linux,,1411,4690,/v6/cpu/14886818,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4199 MHz (2 cores),4199.0,2,Linux,,1714,2754,/v6/cpu/14886817,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4199 MHz (2 cores),4199.0,2,Linux,,1670,2816,/v6/cpu/14886816,v6
"Nov 06, 2025",Xiaomi 25098PN5AC,Qualcomm ARMv8 3628 MHz (8 cores),3628.0,8,Android,,3508,10141,/v6/cpu/14886815,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4199 MHz (2 cores),4199.0,2,Linux,,1611,2879,/v6/cpu/14886814,v6
"Nov 06, 2025",Supermicro Super Server,Intel Xeon E5-1650 v3 3800 MHz (6 cores),3800.0,6,Linux,,1325,6291,/v6/cpu/14886813,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4199 MHz (2 cores),4199.0,2,Linux,,1622,2973,/v6/cpu/14886812,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4200 MHz (2 cores),4200.0,2,Linux,,1642,2896,/v6/cpu/14886811,v6
"Nov 06, 2025 BlueSkyXN",OnePlus OPD2413,Qualcomm ARMv8 3532 MHz (8 cores),3532.0,8,Android,BlueSkyXN,2924,9150,/v6/cpu/14886810,v6
"Nov 06, 2025","Mac16,9",Apple M4 Max 4503 MHz (16 cores),4503.0,16,macOS,,3909,25641,/v6/cpu/14886809,v6
"Nov 06, 2025","QEMU Standard PC (i440FX + PIIX, 1996)",AMD EPYC 7763 2450 MHz (2 cores),2450.0,2,Linux,,1162,2047,/v6/cpu/14886808,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4199 MHz (2 cores),4199.0,2,Linux,,1627,2966,/v6/cpu/14886807,v6
"Nov 06, 2025",realme RMX5010,Qualcomm ARMv8 3532 MHz (8 cores),3532.0,8,Android,,2893,8999,/v6/cpu/14886806,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4199 MHz (2 cores),4199.0,2,Linux,,1723,2947,/v6/cpu/14886805,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4199 MHz (2 cores),4199.0,2,Linux,,1678,3048,/v6/cpu/14886804,v6
"Nov 06, 2025",LENOVO 82TK,Intel Core i7-12700H 2300 MHz (14 cores),2300.0,14,Linux,,1223,7291,/v6/cpu/14886803,v6
"Nov 06, 2025","Micro-Star International Co., Ltd. Katana GF66 12UE",Intel Core i7-12700H 4600 MHz (14 cores),4600.0,14,Linux,,2315,9924,/v6/cpu/14886802,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4199 MHz (2 cores),4199.0,2,Linux,,1697,3040,/v6/cpu/14886801,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4199 MHz (2 cores),4199.0,2,Linux,,1722,3003,/v6/cpu/14886800,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4199 MHz (2 cores),4199.0,2,Linux,,1710,3098,/v6/cpu/14886799,v6
"Nov 06, 2025",iPhone 14,Apple A15 Bionic 3230 MHz (6 cores),3230.0,6,iOS,,1305,4305,/v6/cpu/14886798,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 2396 MHz (2 cores),2396.0,2,Linux,,1794,3103,/v6/cpu/14886797,v6
"Nov 06, 2025",LENOVO 21RSCTO1WW,Intel Core Ultra 9 285H 2900 MHz (16 cores),2900.0,16,Windows,,2761,16929,/v6/cpu/14886796,v6
"Nov 06, 2025",iPhone 11 Pro Max,Apple A13 Bionic 2660 MHz (6 cores),2660.0,6,iOS,,1748,4149,/v6/cpu/14886795,v6
"Nov 06, 2025",vivo V2509A,ARM ARMv8 2700 MHz (8 cores),2700.0,8,Android,,3296,9843,/v6/cpu/14886794,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC (with IBPB) 4200 MHz (2 cores),4200.0,2,Linux,,1723,3140,/v6/cpu/14886793,v6
"Nov 06, 2025",QEMU KVM Virtual Machine,ARM ARMv8 0 MHz (4 cores),0.0,4,Linux,,1112,3724,/v6/cpu/14886792,v6
"Nov 06, 2025","Micro-Star International Co., Ltd. Katana GF66 12UE",Intel Core i7-12700H 4600 MHz (14 cores),4600.0,14,Linux,,2369,9458,/v6/cpu/14886791,v6
"Nov 06, 2025",Xiaomi Redmi Note 10 Pro,Qualcomm Qualcomm 1804 MHz (8 cores),1804.0,8,Android,,755,1868,/v6/cpu/14886790,v6
"Nov 06, 2025",CIX P1_EVB,ARM ARMv8 0 MHz (12 cores),0.0,12,Android,,776,830,/v6/cpu/14886789,v6
"Nov 06, 2025",samsung SM-S721B,ARM ARMv8 1959 MHz (10 cores),1959.0,10,Android,,2100,6621,/v6/cpu/14886788,v6
"Nov 06, 2025",LENOVO 82TK,Intel Core i7-12700H 2300 MHz (14 cores),2300.0,14,Linux,,1251,7474,/v6/cpu/14886787,v6
"Nov 06, 2025","Micro-Star International Co., Ltd. Katana GF66 12UE",Intel Core i7-12700H 4600 MHz (14 cores),4600.0,14,Linux,,2382,9383,/v6/cpu/14886786,v6
"Nov 06, 2025",OPPO CPH2791,ARM ARMv8 2700 MHz (8 cores),2700.0,8,Android,,3090,8770,/v6/cpu/14886785,v6
"Nov 06, 2025",CIX P1_EVB,ARM ARMv8 0 MHz (12 cores),0.0,12,Android,,793,737,/v6/cpu/14886784,v6
"Nov 06, 2025",CIX P1_EVB,ARM ARMv8 0 MHz (12 cores),0.0,12,Android,,813,765,/v6/cpu/14886783,v6
"Nov 06, 2025",CIX P1_EVB,ARM ARMv8 0 MHz (12 cores),0.0,12,Android,,809,736,/v6/cpu/14886782,v6
"Nov 06, 2025",CIX P1_EVB,ARM ARMv8 0 MHz (12 cores),0.0,12,Android,,786,730,/v6/cpu/14886781,v6
"Nov 06, 2025","Gigabyte Technology Co., Ltd. B760 GAMING X DDR4",Intel Core i7-14700KF 3391 MHz (20 cores),3391.0,20,Windows,,3050,16043,/v6/cpu/14886780,v6
"Nov 06, 2025",Samsung Galaxy S24,ARM ARMv8 1959 MHz (10 cores),1959.0,10,Android,,1626,5835,/v6/cpu/14886779,v6
"Nov 06, 2025",CIX P1_EVB,ARM ARMv8 0 MHz (12 cores),0.0,12,Android,,826,734,/v6/cpu/14886778,v6
"Nov 06, 2025",CIX P1_EVB,ARM ARMv8 0 MHz (12 cores),0.0,12,Android,,801,657,/v6/cpu/14886777,v6
"Nov 06, 2025",Samsung Galaxy S23,ARM ARMv8 2016 MHz (8 cores),2016.0,8,Android,,2027,5349,/v6/cpu/14886776,v6
"Nov 06, 2025",CIX P1_EVB,ARM ARMv8 0 MHz (12 cores),0.0,12,Android,,794,678,/v6/cpu/14886775,v6
"Nov 06, 2025",iPhone 15 Pro,Apple A17 Pro 3780 MHz (6 cores),3780.0,6,iOS,,2974,7557,/v6/cpu/14886774,v6
"Nov 06, 2025",CIX P1_EVB,ARM ARMv8 0 MHz (12 cores),0.0,12,Android,,865,638,/v6/cpu/14886773,v6
"Nov 06, 2025",Samsung Galaxy S23 Ultra,ARM ARMv8 2016 MHz (8 cores),2016.0,8,Android,,2014,5450,/v6/cpu/14886772,v6
"Nov 06, 2025",Xiaomi 2312FPCA6G,ARM ARMv8 2000 MHz (8 cores),2000.0,8,Android,,713,1919,/v6/cpu/14886771,v6
"Nov 06, 2025",CIX P1_EVB,ARM ARMv8 0 MHz (12 cores),0.0,12,Android,,898,674,/v6/cpu/14886770,v6
"Nov 06, 2025",Samsung Galaxy S8,ARMv8 1690 MHz (8 cores),1690.0,8,Android,,388,1453,/v6/cpu/14886769,v6
"Nov 06, 2025",QEMU KVM Virtual Machine,ARM ARMv8 0 MHz (4 cores),0.0,4,Linux,,1130,3785,/v6/cpu/14886768,v6
"Nov 06, 2025",CIX P1_EVB,ARM ARMv8 0 MHz (12 cores),0.0,12,Android,,904,645,/v6/cpu/14886767,v6
"Nov 06, 2025",CIX P1_EVB,ARM ARMv8 0 MHz (12 cores),0.0,12,Android,,846,639,/v6/cpu/14886766,v6
"Nov 06, 2025","MacBook Pro (14-inch, 2024)",Apple M4 4415 MHz (10 cores),4415.0,10,macOS,,3857,15677,/v6/cpu/14886765,v6
"Nov 06, 2025",CIX P1_EVB,ARM ARMv8 0 MHz (12 cores),0.0,12,Android,,871,637,/v6/cpu/14886764,v6
"Nov 06, 2025",HONOR FMB-P,Intel Core Ultra 5 225H 1700 MHz (14 cores),1700.0,14,Windows,,2349,9222,/v6/cpu/14886763,v6
"Nov 06, 2025",iPhone 16 Pro Max,Apple A18 Pro 4040 MHz (6 cores),4040.0,6,iOS,,3444,8593,/v6/cpu/14886762,v6
"Nov 06, 2025 kligenthal",Dell Inc. Vostro 7620,Intel Core i7-12700H 2300 MHz (14 cores),2300.0,14,Windows,kligenthal,2466,11770,/v6/cpu/14886761,v6
"Nov 06, 2025","iPhone18,1",ARM 4188 MHz (6 cores),4188.0,6,iOS,,3674,9533,/v6/cpu/14886760,v6
"Nov 06, 2025",Xiaomi 24090RA29G,ARM ARMv8 2000 MHz (8 cores),2000.0,8,Android,,1001,2555,/v6/cpu/14886759,v6
"Nov 06, 2025",CIX P1_EVB,ARM ARMv8 0 MHz (12 cores),0.0,12,Android,,942,628,/v6/cpu/14886758,v6
"Nov 06, 2025",QEMU KVM Virtual Machine,ARM ARMv8 0 MHz (4 cores),0.0,4,Linux,,1091,3634,/v6/cpu/14886757,v6
"Nov 06, 2025",QEMU KVM Virtual Machine,ARM ARMv8 0 MHz (4 cores),0.0,4,Linux,,1142,3830,/v6/cpu/14886756,v6
"Nov 06, 2025",QEMU KVM Virtual Machine,ARM ARMv8 0 MHz (4 cores),0.0,4,Linux,,1150,3859,/v6/cpu/14886755,v6
"Nov 06, 2025",CIX P1_EVB,ARM ARMv8 0 MHz (12 cores),0.0,12,Android,,929,633,/v6/cpu/14886754,v6
"Nov 06, 2025",QEMU KVM Virtual Machine,ARM ARMv8 0 MHz (4 cores),0.0,4,Linux,,1170,3887,/v6/cpu/14886753,v6
"Nov 06, 2025",Xiaomi 25019PNF3C,Qualcomm ARMv8 3532 MHz (8 cores),3532.0,8,Android,,2768,8668,/v6/cpu/14886752,v6
"Nov 06, 2025",N/A,AMD EPYC 2546 MHz (4 cores),2546.0,4,Linux,,1377,4384,/v6/cpu/14886751,v6
"Nov 06, 2025",OPPO OPD2401,ARM ARMv8 2265 MHz (8 cores),2265.0,8,Android,,2084,6380,/v6/cpu/14886750,v6
"Nov 06, 2025",samsung SM-S938B,Qualcomm ARMv8 3532 MHz (8 cores),3532.0,8,Android,,2969,9291,/v6/cpu/14886749,v6
"Nov 06, 2025",LENOVO 83DV,Intel Core i5-13450HX 2400 MHz (10 cores),2400.0,10,Windows,,2177,9403,/v6/cpu/14886748,v6
"Nov 06, 2025",Xiaomi 24122RKC7G,Qualcomm ARMv8 3532 MHz (8 cores),3532.0,8,Android,,2271,7790,/v6/cpu/14886747,v6
"Nov 06, 2025",QEMU KVM Virtual Machine,ARM ARMv8 0 MHz (4 cores),0.0,4,Linux,,1142,3807,/v6/cpu/14886746,v6
"Nov 06, 2025",iPhone 16 Pro Max,Apple A18 Pro 4040 MHz (6 cores),4040.0,6,iOS,,3542,8845,/v6/cpu/14886745,v6
"Nov 06, 2025",Google Compute Engine,Intel Xeon 2600 MHz (8 cores),2600.0,8,Linux,,1439,3031,/v6/cpu/14886744,v6
"Nov 06, 2025",GMKtec NucBox K11,AMD Ryzen 9 8945HS 4001 MHz (8 cores),4001.0,8,Windows,,2356,11854,/v6/cpu/14886743,v6
"Nov 06, 2025",vivo V2520A,Qualcomm ARMv8 3532 MHz (8 cores),3532.0,8,Android,,2972,9279,/v6/cpu/14886742,v6
"Nov 06, 2025",samsung SM-S931B,Qualcomm ARMv8 3532 MHz (8 cores),3532.0,8,Android,,1628,7695,/v6/cpu/14886741,v6
"Nov 06, 2025",iPhone 15 Pro Max,Apple A17 Pro 3780 MHz (6 cores),3780.0,6,iOS,,2973,7531,/v6/cpu/14886740,v6
"Nov 06, 2025",HP HP Laptop 17-cn3xxx,Intel Core i3-N305 1800 MHz (8 cores),1800.0,8,Windows,,843,3992,/v6/cpu/14886739,v6
"Nov 06, 2025",QEMU KVM Virtual Machine,ARM ARMv8 0 MHz (4 cores),0.0,4,Linux,,1117,3750,/v6/cpu/14886738,v6
"Nov 06, 2025",Intel Corporation S1200SP,Intel Xeon E3-1270 v6 4200 MHz (4 cores),4200.0,4,Linux,,1481,4357,/v6/cpu/14886737,v6
"Nov 06, 2025",QEMU KVM Virtual Machine,ARM ARMv8 0 MHz (4 cores),0.0,4,Linux,,1139,3822,/v6/cpu/14886736,v6
"Nov 06, 2025","iPhone18,3",ARM 4153 MHz (6 cores),4153.0,6,iOS,,3576,9306,/v6/cpu/14886735,v6
"Nov 06, 2025",samsung SM-S936N,Qualcomm ARMv8 3532 MHz (8 cores),3532.0,8,Android,,2969,9449,/v6/cpu/14886734,v6
"Nov 06, 2025",iPhone 12,Apple A14 Bionic 2990 MHz (6 cores),2990.0,6,iOS,,1841,3905,/v6/cpu/14886733,v6
"Nov 06, 2025","iPhone18,1",ARM 4258 MHz (6 cores),4258.0,6,iOS,,3805,9846,/v6/cpu/14886732,v6
"Nov 06, 2025",iPhone 14 Pro Max,Apple A16 Bionic 3460 MHz (6 cores),3460.0,6,iOS,,2679,7112,/v6/cpu/14886731,v6
"Nov 06, 2025",iPhone 14,Apple A15 Bionic 3230 MHz (6 cores),3230.0,6,iOS,,2394,5901,/v6/cpu/14886730,v6
"Nov 06, 2025",HP HP EliteBook 840 G4,Intel Core i5-7200U 2693 MHz (2 cores),2693.0,2,Windows,,938,2289,/v6/cpu/14886729,v6
"Nov 06, 2025",HP HP Laptop 15-da1xxx,Intel Core i5-8265U 1800 MHz (4 cores),1800.0,4,Windows,,909,2280,/v6/cpu/14886728,v6
"Nov 06, 2025","iPad Pro (11-inch, 4th generation)",Apple M2 3490 MHz (8 cores),3490.0,8,iOS,,2674,10176,/v6/cpu/14886727,v6
"Nov 06, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",QEMU Virtual version 2.5+ 3793 MHz (8 cores),3793.0,8,Windows,,1149,4528,/v6/cpu/14886726,v6
"Nov 06, 2025",QEMU KVM Virtual Machine,ARM ARMv8 0 MHz (4 cores),0.0,4,Linux,,1104,2251,/v6/cpu/14886725,v6
"Nov 06, 2025",QEMU KVM Virtual Machine,ARM ARMv8 0 MHz (2 cores),0.0,2,Linux,,181,1375,/v6/cpu/14886724,v6
"Nov 06, 2025",iPhone 15 Pro Max,Apple A17 Pro 3780 MHz (6 cores),3780.0,6,iOS,,2941,7363,/v6/cpu/14886723,v6
"Nov 06, 2025",LENOVO 21CCS8FQ00,Intel Core i7-1280P 1800 MHz (14 cores),1800.0,14,Linux,,986,3666,/v6/cpu/14886722,v6
"Nov 06, 2025",MINIX NEO Z150-Aero,Intel N150 800 MHz (4 cores),800.0,4,Windows,,1258,3010,/v6/cpu/14886721,v6
"Nov 06, 2025",HP HP Dragonfly 13.5 inch G4 Notebook PC,Intel Core i7-1365U 1800 MHz (10 cores),1800.0,10,Windows,,1528,5705,/v6/cpu/14886720,v6
"Nov 06, 2025",QEMU KVM Virtual Machine,ARM ARMv8 0 MHz (4 cores),0.0,4,Linux,,1171,3902,/v6/cpu/14886719,v6
"Nov 06, 2025",samsung SM-S937B,Qualcomm ARMv8 3532 MHz (8 cores),3532.0,8,Android,,2410,8406,/v6/cpu/14886718,v6
"Nov 06, 2025",iPhone 15 Pro,Apple A17 Pro 3780 MHz (6 cores),3780.0,6,iOS,,3006,7723,/v6/cpu/14886717,v6
"Nov 06, 2025","iPhone18,2",ARM 4255 MHz (6 cores),4255.0,6,iOS,,3768,9751,/v6/cpu/14886716,v6
"Nov 06, 2025",OnePlus PKR110,Qualcomm ARMv8 3532 MHz (8 cores),3532.0,8,Android,,3054,9270,/v6/cpu/14886715,v6
"Nov 06, 2025",Xiaomi 2206123SC,ARM ARMv8 2016 MHz (8 cores),2016.0,8,Android,,1091,3976,/v6/cpu/14886714,v6
"Nov 06, 2025","iPhone18,1",ARM 4255 MHz (6 cores),4255.0,6,iOS,,3843,9973,/v6/cpu/14886713,v6
"Nov 06, 2025",iPhone 14 Pro Max,Apple A16 Bionic 3460 MHz (6 cores),3460.0,6,iOS,,2555,6562,/v6/cpu/14886712,v6
"Nov 06, 2025",QEMU KVM Virtual Machine,ARM ARMv8 0 MHz (4 cores),0.0,4,Linux,,1132,3787,/v6/cpu/14886711,v6
"Nov 06, 2025 JTFP",MacBook Pro (13-inch Mid 2020),Intel Core i5-1038NG7 2000 MHz (4 cores),2000.0,4,macOS,JTFP,1402,4752,/v6/cpu/14886710,v6
"Nov 06, 2025","Micro-Star International Co., Ltd. MS-7C95",AMD Ryzen 7 5700X 3401 MHz (8 cores),3401.0,8,Windows,,2180,9202,/v6/cpu/14886709,v6
"Nov 06, 2025","iPhone18,2",ARM 4259 MHz (6 cores),4259.0,6,iOS,,3614,9668,/v6/cpu/14886708,v6
"Nov 06, 2025",iPhone 13,Apple A15 Bionic 3230 MHz (6 cores),3230.0,6,iOS,,1805,3816,/v6/cpu/14886707,v6
"Nov 06, 2025",QEMU KVM Virtual Machine,ARM ARMv8 0 MHz (4 cores),0.0,4,Linux,,1137,3818,/v6/cpu/14886706,v6
"Nov 06, 2025",OnePlus CPH2491,ARM ARMv8 1800 MHz (8 cores),1800.0,8,Android,,1104,3366,/v6/cpu/14886705,v6
"Nov 06, 2025",QEMU KVM Virtual Machine,ARM ARMv8 0 MHz (4 cores),0.0,4,Linux,,1141,3835,/v6/cpu/14886704,v6
"Nov 06, 2025","iPhone18,2",ARM 4244 MHz (6 cores),4244.0,6,iOS,,3824,9568,/v6/cpu/14886703,v6
"Nov 06, 2025",OnePlus CPH2655,Qualcomm ARMv8 3532 MHz (8 cores),3532.0,8,Android,,2962,8982,/v6/cpu/14886702,v6
"Nov 06, 2025",QEMU KVM Virtual Machine,ARM ARMv8 0 MHz (4 cores),0.0,4,Linux,,1143,3821,/v6/cpu/14886701,v6
"Nov 06, 2025",QEMU KVM Virtual Machine,ARM ARMv8 0 MHz (4 cores),0.0,4,Linux,,1142,3827,/v6/cpu/14886700,v6
"Nov 06, 2025",Acer Swift SF14-51,Intel Core Ultra 5 226V 2100 MHz (8 cores),2100.0,8,Windows,,2481,9837,/v6/cpu/14886699,v6
"Nov 06, 2025",Dell Inc. PowerEdge XE9680,Intel Xeon Platinum 8470 2000 MHz (104 cores),2000.0,104,Linux,,1752,17259,/v6/cpu/14886698,v6
"Nov 06, 2025",samsung SM-S936N,Qualcomm ARMv8 3532 MHz (8 cores),3532.0,8,Android,,2711,8651,/v6/cpu/14886697,v6
"Nov 06, 2025",Samsung Galaxy S21 Ultra 5G,ARM ARMv8 2210 MHz (8 cores),2210.0,8,Android,,861,1355,/v6/cpu/14886696,v6
"Nov 06, 2025",AZW SER,AMD Ryzen 7 5825U 4547 MHz (8 cores),4547.0,8,Linux,,1822,6805,/v6/cpu/14886695,v6
"Nov 06, 2025",HONOR BVL-AN00,ARM SM8650 2265 MHz (8 cores),2265.0,8,Android,,2150,6401,/v6/cpu/14886694,v6
"Nov 06, 2025",Xiaomi 14,ARM ARMv8 2265 MHz (8 cores),2265.0,8,Android,,2016,5968,/v6/cpu/14886693,v6
"Nov 06, 2025",OnePlus 8,ARM Qualcomm 1804 MHz (8 cores),1804.0,8,Android,,1155,3070,/v6/cpu/14886692,v6
"Nov 06, 2025","iPhone18,2",ARM 4256 MHz (6 cores),4256.0,6,iOS,,3815,9965,/v6/cpu/14886691,v6
"Nov 06, 2025",QEMU KVM Virtual Machine,ARM ARMv8 0 MHz (4 cores),0.0,4,Linux,,1117,3722,/v6/cpu/14886690,v6
"Nov 06, 2025",MacBook Pro (13-inch Mid 2020),Intel Core i5-8257U 1400 MHz (4 cores),1400.0,4,macOS,,1277,4448,/v6/cpu/14886689,v6
"Nov 06, 2025","MacBook Pro (14-inch, 2024)",Apple M4 Pro 4506 MHz (14 cores),4506.0,14,macOS,,3906,23083,/v6/cpu/14886688,v6
"Nov 06, 2025",vivo V2419A,ARM ARMv8 2400 MHz (8 cores),2400.0,8,Android,,2600,7778,/v6/cpu/14886687,v6
"Nov 06, 2025",Default string Default string,Intel Core Ultra 7 165H 4700 MHz (16 cores),4700.0,16,Linux,,2329,10854,/v6/cpu/14886686,v6
"Nov 06, 2025",iPhone 16,Apple A18 4040 MHz (6 cores),4040.0,6,iOS,,3354,8571,/v6/cpu/14886685,v6
"Nov 06, 2025","MacBook Pro (14-inch, 2024)",Apple M4 4415 MHz (10 cores),4415.0,10,macOS,,3876,15473,/v6/cpu/14886684,v6
"Nov 06, 2025","Gigabyte Technology Co., Ltd. Z690 GAMING X DDR4",Intel Core i5-12600KF 3831 MHz (10 cores),3831.0,10,Windows,,2532,12857,/v6/cpu/14886683,v6
"Nov 06, 2025",iPhone 16 Pro Max,Apple A18 Pro 4040 MHz (6 cores),4040.0,6,iOS,,2823,8476,/v6/cpu/14886682,v6
"Nov 06, 2025",QEMU KVM Virtual Machine,ARM ARMv8 0 MHz (4 cores),0.0,4,Linux,,1109,3704,/v6/cpu/14886681,v6
