Uploaded,System,CPU Details,Frequency_MHz,Cores,Platform,User,Single-Core Score,Multi-Core Score,Result URL,Schema
"Aug 28, 2025","Gigabyte Technology Co., Ltd. TRX50 AERO D",AMD Ryzen Threadripper 9970X s 4000 MHz (32 cores),4000.0,32,Windows,,3277,28614,/v6/cpu/13533731,v6
"Oct 06, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7995WX s 2501 MHz (96 cores),2501.0,96,Windows,,2936,28613,/v6/cpu/8159872,v6
"Jul 22, 2025",Giga Computing MH53-G40-000,AMD Ryzen Threadripper PRO 9995WX s 2500 MHz (96 cores),2500.0,96,Windows,,3139,28611,/v6/cpu/12965617,v6
"Oct 26, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7985WX s 3201 MHz (64 cores),3201.0,64,Windows,,2965,28610,/v6/cpu/8501274,v6
"Oct 12, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7995WX s 2501 MHz (96 cores),2501.0,96,Windows,,2930,28609,/v6/cpu/8280585,v6
"May 09, 2025","Mac15,14",Apple M3 Ultra 4049 MHz (32 cores),4049.0,32,macOS,,3253,28606,/v6/cpu/11880418,v6
"Mar 24, 2025","Mac15,14",Apple M3 Ultra 4047 MHz (32 cores),4047.0,32,macOS,,3263,28606,/v6/cpu/11187706,v6
"Oct 08, 2025",ASUS System Product Name,AMD Ryzen Threadripper PRO 9965WX s 4200 MHz (24 cores),4200.0,24,Windows,,3120,28605,/v6/cpu/14344329,v6
"Mar 25, 2025",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,,3783,28601,/v6/cpu/11205568,v6
"Jan 14, 2025 MrTOOSHORT",ASUS System Product Name,Intel Core Ultra 9 285K 3700 MHz (24 cores),3700.0,24,Windows,MrTOOSHORT,3582,28601,/v6/cpu/9928147,v6
"Oct 08, 2025",Amazon EC2 m8a.48xlarge,AMD EPYC 9R45 2600 MHz (192 cores),2600.0,192,Linux,,2820,28600,/v6/cpu/14332135,v6
"Jul 23, 2025",ASUS System Product Name,AMD Ryzen Threadripper 9970X s 4000 MHz (32 cores),4000.0,32,Windows,,3065,28599,/v6/cpu/12980972,v6
"Sep 16, 2024",ASUS System Product Name,AMD Ryzen Threadripper 7980X s 3201 MHz (64 cores),3201.0,64,Windows,,3170,28596,/v6/cpu/7791828,v6
"Mar 14, 2025 Patrick_ServeTheHome","Mac15,14",Apple M3 Ultra 4050 MHz (32 cores),4050.0,32,macOS,Patrick_ServeTheHome,3264,28593,/v6/cpu/11022896,v6
"Apr 07, 2025","Mac15,14",Apple M3 Ultra 4052 MHz (32 cores),4052.0,32,macOS,,3170,28589,/v6/cpu/11403231,v6
"Oct 01, 2025",Dell Inc. PowerEdge R6725,AMD EPYC 9355 3544 MHz (64 cores),3544.0,64,Linux,,2873,28587,/v6/cpu/14192506,v6
"May 14, 2025",Giga Computing MZ33-CP1-000,AMD EPYC 9275F 4816 MHz (24 cores),4816.0,24,Linux,,3059,28584,/v6/cpu/11953174,v6
"Oct 23, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7985WX s 3201 MHz (64 cores),3201.0,64,Windows,,3017,28583,/v6/cpu/8454652,v6
"Jul 18, 2025",ASUS System Product Name,AMD Ryzen Threadripper 9970X s 4000 MHz (32 cores),4000.0,32,Windows,,3090,28578,/v6/cpu/12914138,v6
"Jan 12, 2025 MrTOOSHORT",ASUS System Product Name,Intel Core Ultra 9 285K 3700 MHz (24 cores),3700.0,24,Windows,MrTOOSHORT,3606,28578,/v6/cpu/9895534,v6
"Aug 03, 2025 vluft","Gigabyte Technology Co., Ltd. TRX50 AERO D",AMD Ryzen Threadripper 9980X s 5476 MHz (64 cores),5476.0,64,Linux,vluft,3266,28570,/v6/cpu/13160005,v6
"Oct 21, 2025","Gigabyte Technology Co., Ltd. TRX50 AI TOP",AMD Ryzen Threadripper 9980X s 3200 MHz (64 cores),3200.0,64,Windows,,3081,28568,/v6/cpu/14586705,v6
"Oct 10, 2025","Gigabyte Technology Co., Ltd. TRX50 AERO D",AMD Ryzen Threadripper 9970X s 5487 MHz (32 cores),5487.0,32,Linux,,3339,28568,/v6/cpu/14379025,v6
"Nov 12, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7985WX s 3201 MHz (64 cores),3201.0,64,Windows,,3002,28567,/v6/cpu/8792638,v6
"Aug 09, 2025",ASUS System Product Name,AMD Ryzen Threadripper PRO 9975WX s 5484 MHz (32 cores),5484.0,32,Linux,,3306,28565,/v6/cpu/13238672,v6
"Jun 22, 2025 Brownnose3712","Mac15,14",Apple M3 Ultra 4046 MHz (32 cores),4046.0,32,macOS,Brownnose3712,3257,28561,/v6/cpu/12557492,v6
"Jul 06, 2024","Gigabyte Technology Co., Ltd. TRX50 AERO D",AMD Ryzen Threadripper 7970X s 5876 MHz (32 cores),5876.0,32,Linux,,3133,28559,/v6/cpu/6800970,v6
"May 04, 2024",ASUS System Product Name,Intel Xeon w9-3495X 1957 MHz (56 cores),1957.0,56,Windows,,2568,28556,/v6/cpu/5959900,v6
"Oct 10, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7995WX s 2501 MHz (96 cores),2501.0,96,Windows,,2911,28554,/v6/cpu/8249576,v6
"May 07, 2025","Mac15,14",Apple M3 Ultra 4041 MHz (32 cores),4041.0,32,macOS,,3232,28553,/v6/cpu/11847249,v6
"Oct 21, 2025",HPE ProLiant DL325 Gen11,AMD EPYC 9455P 3150 MHz (49 cores),3150.0,49,Linux,,2824,28548,/v6/cpu/14586833,v6
"Mar 15, 2025","Mac15,14",Apple M3 Ultra 4049 MHz (32 cores),4049.0,32,macOS,,3248,28545,/v6/cpu/11043470,v6
"Sep 11, 2025",ASUS System Product Name,AMD Ryzen Threadripper PRO 9985WX s 3200 MHz (64 cores),3200.0,64,Windows,,3145,28539,/v6/cpu/13756741,v6
"Apr 03, 2025","QEMU Standard PC (i440FX + PIIX, 1996)",AMD EPYC 9555 3199 MHz (128 cores),3199.0,128,Linux,,2718,28538,/v6/cpu/11341534,v6
"Aug 29, 2025",ASUSTeK COMPUTER INC. Pro ET900A X9,AMD Ryzen Threadripper PRO 9985WX s 3200 MHz (64 cores),3200.0,64,Windows,,3136,28537,/v6/cpu/13547949,v6
"Mar 25, 2025 linushstge",Supermicro AS -2126HS-TN,AMD EPYC 9575F 3300 MHz (128 cores),3300.0,128,Linux,linushstge,3170,28536,/v6/cpu/11203640,v6
"Mar 19, 2025","Mac15,14",Apple M3 Ultra 4049 MHz (32 cores),4049.0,32,macOS,,3258,28533,/v6/cpu/11104625,v6
"Nov 02, 2025",ASUS System Product Name,AMD Ryzen Threadripper 9970X s 4000 MHz (32 cores),4000.0,32,Windows,,3228,28530,/v6/cpu/14813255,v6
"Sep 02, 2025",WRX90 WS EVO,AMD Ryzen Threadripper PRO 9965WX s 4200 MHz (24 cores),4200.0,24,Windows,,3286,28529,/v6/cpu/13611173,v6
"Jul 29, 2025","Gigabyte Technology Co., Ltd. TRX50 AERO D",AMD Ryzen Threadripper 9980X s 3200 MHz (64 cores),3200.0,64,Windows,,3219,28528,/v6/cpu/13079886,v6
"May 02, 2025 AbsoluteHosting","QEMU Standard PC (i440FX + PIIX, 1996)",AMD EPYC 9555 3200 MHz (128 cores),3200.0,128,Linux,AbsoluteHosting,2800,28526,/v6/cpu/11777963,v6
"Mar 17, 2025","Mac15,14",Apple M3 Ultra 3955 MHz (32 cores),3955.0,32,macOS,,3252,28524,/v6/cpu/11075028,v6
"Mar 13, 2025 domdtxdissar",ASUS System Product Name,AMD Eng Sample: 100-000000719-52_Y 4000 MHz (16 cores),4000.0,16,Windows,domdtxdissar,3710,28520,/v6/cpu/11007773,v6
"Sep 23, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC 9J45 2695 MHz (64 cores),2695.0,64,Linux,,2588,28518,/v6/cpu/14010331,v6
"Sep 16, 2024",ASUS System Product Name,AMD Ryzen Threadripper 7980X s 3201 MHz (64 cores),3201.0,64,Windows,,3169,28518,/v6/cpu/7791974,v6
"Aug 27, 2025","Gigabyte Technology Co., Ltd. TRX50 AERO D",AMD Ryzen Threadripper 9980X s 3200 MHz (64 cores),3200.0,64,Windows,,3263,28516,/v6/cpu/13529427,v6
"Sep 11, 2024",ASUS System Product Name,AMD Ryzen Threadripper 7980X s 3201 MHz (64 cores),3201.0,64,Windows,,3164,28515,/v6/cpu/7726241,v6
"May 08, 2025","Mac15,14",Apple M3 Ultra 4048 MHz (32 cores),4048.0,32,macOS,,3267,28514,/v6/cpu/11870274,v6
"Nov 15, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7985WX s 3201 MHz (64 cores),3201.0,64,Windows,,2966,28513,/v6/cpu/8855286,v6
"Mar 08, 2025","Mac15,14",Apple M3 Ultra 4052 MHz (32 cores),4052.0,32,macOS,,3262,28509,/v6/cpu/10917321,v6
"Aug 09, 2025","Gigabyte Technology Co., Ltd. TRX50 AERO D",AMD Ryzen Threadripper 9970X s 4000 MHz (32 cores),4000.0,32,Windows,,3273,28508,/v6/cpu/13237028,v6
"Mar 16, 2025","Mac15,14",Apple M3 Ultra 4049 MHz (32 cores),4049.0,32,macOS,,3249,28507,/v6/cpu/11051574,v6
"Aug 28, 2025",Dell Inc. Precision 7875 Tower,AMD Ryzen Threadripper PRO 9975WX s 5484 MHz (32 cores),5484.0,32,Linux,,2896,28505,/v6/cpu/13544991,v6
"Nov 14, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7985WX s 3201 MHz (64 cores),3201.0,64,Windows,,2992,28505,/v6/cpu/8827807,v6
"Jan 03, 2025 NokiyaMeego","Gigabyte Technology Co., Ltd. TRX50 AERO D",AMD Ryzen Threadripper 7970X s 5673 MHz (32 cores),5673.0,32,Linux,NokiyaMeego,2977,28501,/v6/cpu/9741406,v6
"May 24, 2025","Mac15,14",Apple M3 Ultra 4047 MHz (32 cores),4047.0,32,macOS,,3256,28498,/v6/cpu/12117710,v6
"May 06, 2025","Mac15,14",Apple M3 Ultra 4049 MHz (32 cores),4049.0,32,macOS,,3262,28495,/v6/cpu/11836384,v6
"Oct 21, 2025","Mac15,14",Apple M3 Ultra 3935 MHz (32 cores),3935.0,32,macOS,,3229,28494,/v6/cpu/14586624,v6
"Sep 17, 2024",ASUS System Product Name,AMD Ryzen Threadripper 7980X s 3201 MHz (64 cores),3201.0,64,Windows,,3147,28491,/v6/cpu/7810171,v6
"Sep 16, 2024",ASUS System Product Name,AMD Ryzen Threadripper 7980X s 3201 MHz (64 cores),3201.0,64,Windows,,3155,28491,/v6/cpu/7805311,v6
"Aug 01, 2025",HPE ProLiant DL385 Gen11,AMD EPYC 9575F 5008 MHz (128 cores),5008.0,128,Linux,,3173,28490,/v6/cpu/13127293,v6
"Oct 19, 2025 TheScottSwanson","Gigabyte Technology Co., Ltd. TRX50 AI TOP",AMD Ryzen Threadripper 9960X s 4200 MHz (24 cores),4200.0,24,Windows,TheScottSwanson,3336,28488,/v6/cpu/14534999,v6
"Jul 15, 2024","Gigabyte Technology Co., Ltd. TRX50 AERO D",AMD Ryzen Threadripper 7970X s 5876 MHz (32 cores),5876.0,32,Linux,,3084,28488,/v6/cpu/6926918,v6
"Mar 25, 2025",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,,3782,28487,/v6/cpu/11205505,v6
"Oct 21, 2025","Gigabyte Technology Co., Ltd. TRX50 AI TOP",AMD Ryzen Threadripper 9980X s 3200 MHz (64 cores),3200.0,64,Windows,,3062,28486,/v6/cpu/14576557,v6
"Nov 12, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7985WX s 3201 MHz (64 cores),3201.0,64,Windows,,3009,28486,/v6/cpu/8790844,v6
"Mar 11, 2025","Mac15,14",Apple M3 Ultra 4030 MHz (32 cores),4030.0,32,macOS,,3240,28485,/v6/cpu/10967419,v6
"Mar 13, 2025 domdtxdissar",ASUS System Product Name,AMD Eng Sample: 100-000000719-52_Y 4000 MHz (16 cores),4000.0,16,Windows,domdtxdissar,3696,28483,/v6/cpu/11007351,v6
"Sep 18, 2024",ASUS System Product Name,AMD Ryzen Threadripper 7980X s 3201 MHz (64 cores),3201.0,64,Windows,,3140,28482,/v6/cpu/7829069,v6
"Mar 13, 2025 domdtxdissar",ASUS System Product Name,AMD Eng Sample: 100-000000719-52_Y 4000 MHz (16 cores),4000.0,16,Windows,domdtxdissar,3682,28479,/v6/cpu/11007181,v6
"Mar 20, 2025","Mac15,14",Apple M3 Ultra 4051 MHz (32 cores),4051.0,32,macOS,,3250,28478,/v6/cpu/11119075,v6
"Aug 17, 2025",ASUS System Product Name,AMD Ryzen Threadripper 9980X s 3200 MHz (64 cores),3200.0,64,Windows,,3264,28470,/v6/cpu/13359547,v6
"Sep 28, 2025","Gigabyte Technology Co., Ltd. TRX50 AI TOP",AMD Ryzen Threadripper 9980X s 5476 MHz (64 cores),5476.0,64,Linux,,3280,28468,/v6/cpu/14123289,v6
"Oct 21, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7985WX s 3201 MHz (64 cores),3201.0,64,Windows,,3011,28467,/v6/cpu/8410201,v6
"Oct 01, 2025",Dell Inc. PowerEdge R6725,AMD EPYC 9355 3545 MHz (64 cores),3545.0,64,Linux,,2867,28465,/v6/cpu/14192957,v6
"Oct 20, 2025","Mac15,14",Apple M3 Ultra 4051 MHz (32 cores),4051.0,32,macOS,,3256,28464,/v6/cpu/14555749,v6
"Apr 30, 2025 xerxesqwq",IEIT SYSTEMS NF5280-A8-A0-R0-00,AMD EPYC 9755 4121 MHz (256 cores),4121.0,256,Linux,xerxesqwq,2691,28464,/v6/cpu/11751508,v6
"Jul 30, 2025 domdtxdissar",ASUS System Product Name,AMD EPYC 4585PX 4300 MHz (16 cores),4300.0,16,Windows,domdtxdissar,3711,28463,/v6/cpu/13101561,v6
"Apr 23, 2025",Giga Computing MZ33-AR1-000,AMD EPYC 9375F 4820 MHz (32 cores),4820.0,32,Linux,,3024,28462,/v6/cpu/11654310,v6
"May 05, 2025 AbsoluteHosting","QEMU Standard PC (i440FX + PIIX, 1996)",AMD EPYC 9555 3200 MHz (128 cores),3200.0,128,Linux,AbsoluteHosting,2742,28460,/v6/cpu/11820223,v6
"Oct 21, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7985WX s 3201 MHz (64 cores),3201.0,64,Windows,,2993,28456,/v6/cpu/8409079,v6
"Jul 18, 2025",ASUS System Product Name,AMD Ryzen Threadripper 9970X s 4000 MHz (32 cores),4000.0,32,Windows,,3084,28453,/v6/cpu/12914090,v6
"Jul 30, 2025 domdtxdissar",ASUS System Product Name,AMD EPYC 4585PX 4300 MHz (16 cores),4300.0,16,Windows,domdtxdissar,3715,28452,/v6/cpu/13101499,v6
"Oct 21, 2025","Gigabyte Technology Co., Ltd. TRX50 AI TOP",AMD Ryzen Threadripper 9980X s 3200 MHz (64 cores),3200.0,64,Windows,,3102,28448,/v6/cpu/14576810,v6
"Oct 13, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7995WX s 2501 MHz (96 cores),2501.0,96,Windows,,2952,28444,/v6/cpu/8285566,v6
"Mar 22, 2025","Mac15,14",Apple M3 Ultra 4053 MHz (32 cores),4053.0,32,macOS,,3242,28443,/v6/cpu/11156132,v6
"Mar 22, 2025","Mac15,14",Apple M3 Ultra 4047 MHz (32 cores),4047.0,32,macOS,,3228,28440,/v6/cpu/11146304,v6
"Mar 10, 2025 nerd_du","Mac15,14",Apple M3 Ultra 4020 MHz (32 cores),4020.0,32,macOS,nerd_du,3258,28440,/v6/cpu/10948294,v6
"Apr 06, 2025","Mac15,14",Apple M3 Ultra 4051 MHz (32 cores),4051.0,32,macOS,,3254,28439,/v6/cpu/11396195,v6
"Apr 03, 2025","Mac15,14",Apple M3 Ultra 4046 MHz (32 cores),4046.0,32,macOS,,3253,28437,/v6/cpu/11342325,v6
"Dec 02, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7985WX s 3201 MHz (64 cores),3201.0,64,Windows,,3028,28433,/v6/cpu/9206688,v6
"Oct 16, 2025","Mac15,14",Apple M3 Ultra 4045 MHz (32 cores),4045.0,32,macOS,,3246,28432,/v6/cpu/14480315,v6
"Jul 14, 2025","Mac15,14",Apple M3 Ultra 4051 MHz (32 cores),4051.0,32,macOS,,3233,28432,/v6/cpu/12851555,v6
"Aug 06, 2025",ASUS System Product Name,AMD Ryzen Threadripper 9970X s 4000 MHz (32 cores),4000.0,32,Windows,,3241,28430,/v6/cpu/13200945,v6
"May 15, 2025","Mac15,14",Apple M3 Ultra 4047 MHz (32 cores),4047.0,32,macOS,,3258,28430,/v6/cpu/11974854,v6
"Mar 11, 2025","Mac15,14",Apple M3 Ultra 4052 MHz (32 cores),4052.0,32,macOS,,3241,28429,/v6/cpu/10965729,v6
"Sep 26, 2025",Thomas-Krenn.AG 2HE AMD Single-CPU RA1212-AIEPN Server,AMD EPYC 9275F 4817 MHz (24 cores),4817.0,24,Linux,,3054,28427,/v6/cpu/14085812,v6
"Mar 18, 2025 jaykimdotnet","Mac15,14",Apple M3 Ultra 4043 MHz (32 cores),4043.0,32,macOS,jaykimdotnet,3247,28426,/v6/cpu/11090799,v6
"Mar 26, 2025","Mac15,14",Apple M3 Ultra 4041 MHz (32 cores),4041.0,32,macOS,,3245,28425,/v6/cpu/11219537,v6
"Mar 13, 2025 domdtxdissar",ASUS System Product Name,AMD Eng Sample: 100-000000719-52_Y 4000 MHz (16 cores),4000.0,16,Windows,domdtxdissar,3668,28423,/v6/cpu/11006858,v6
"Nov 18, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7985WX s 3201 MHz (64 cores),3201.0,64,Windows,,3010,28423,/v6/cpu/8912286,v6
"Mar 31, 2025","Mac15,14",Apple M3 Ultra 4048 MHz (32 cores),4048.0,32,macOS,,3246,28422,/v6/cpu/11299297,v6
"Mar 30, 2025","Mac15,14",Apple M3 Ultra 4050 MHz (32 cores),4050.0,32,macOS,,3253,28421,/v6/cpu/11289994,v6
"Sep 16, 2024",ASUS System Product Name,AMD Ryzen Threadripper 7980X s 3201 MHz (64 cores),3201.0,64,Windows,,3173,28416,/v6/cpu/7792404,v6
"May 11, 2024 srdmusic",ASUS System Product Name,AMD Ryzen Threadripper PRO 7995WX s 2501 MHz (96 cores),2501.0,96,Windows,srdmusic,2914,28411,/v6/cpu/6049728,v6
"Sep 08, 2025","Mac15,14",Apple M3 Ultra 4050 MHz (32 cores),4050.0,32,macOS,,3244,28408,/v6/cpu/13708042,v6
"Nov 15, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7985WX s 3201 MHz (64 cores),3201.0,64,Windows,,3051,28407,/v6/cpu/8856345,v6
"Oct 08, 2025",WRX90 WS EVO,AMD Ryzen Threadripper PRO 9985WX s 3200 MHz (64 cores),3200.0,64,Windows,,3268,28405,/v6/cpu/14344529,v6
"Jan 13, 2025",ASUS System Product Name,Intel Core Ultra 9 285K 3700 MHz (24 cores),3700.0,24,Windows,,3597,28404,/v6/cpu/9913323,v6
"Oct 23, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC-Turin 2596 MHz (60 cores),2596.0,60,Linux,,2875,28403,/v6/cpu/14620772,v6
"Mar 13, 2025 domdtxdissar",ASUS System Product Name,AMD Eng Sample: 100-000000719-52_Y 4000 MHz (16 cores),4000.0,16,Windows,domdtxdissar,3688,28402,/v6/cpu/11007275,v6
"Nov 03, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7985WX s 3201 MHz (64 cores),3201.0,64,Windows,,3031,28401,/v6/cpu/8626156,v6
"Oct 23, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7985WX s 3201 MHz (64 cores),3201.0,64,Windows,,2964,28401,/v6/cpu/8454522,v6
"Sep 15, 2024",ASUS System Product Name,AMD Ryzen Threadripper 7980X s 3201 MHz (64 cores),3201.0,64,Windows,,3137,28397,/v6/cpu/7785172,v6
"Mar 10, 2025","Mac15,14",Apple M3 Ultra 4050 MHz (32 cores),4050.0,32,macOS,,3254,28395,/v6/cpu/10946341,v6
"Mar 31, 2025 samcorbo","Mac15,14",Apple M3 Ultra 4053 MHz (32 cores),4053.0,32,macOS,samcorbo,3250,28393,/v6/cpu/11292468,v6
"Jan 24, 2025 TakeWhatUcan",ASUS System Product Name,Intel Core Ultra 9 285K 3700 MHz (24 cores),3700.0,24,Windows,TakeWhatUcan,3553,28391,/v6/cpu/10086041,v6
"Aug 15, 2025",To Be Filled By O.E.M. WRX90 WS EVO,AMD Ryzen Threadripper PRO 9995WX s 5460 MHz (96 cores),5460.0,96,Linux,,3253,28387,/v6/cpu/13326776,v6
"Jul 30, 2025 domdtxdissar",ASUS System Product Name,AMD EPYC 4585PX 4300 MHz (16 cores),4300.0,16,Windows,domdtxdissar,3709,28387,/v6/cpu/13101716,v6
"Apr 27, 2025","Mac15,14",Apple M3 Ultra 4051 MHz (32 cores),4051.0,32,macOS,,3256,28386,/v6/cpu/11703601,v6
"Sep 15, 2024",ASUS System Product Name,AMD Ryzen Threadripper 7980X s 3201 MHz (64 cores),3201.0,64,Windows,,3139,28382,/v6/cpu/7786844,v6
"Oct 03, 2025 Joey-Yang","Micro-Star International Co., Ltd. MS-7E20",Intel Core Ultra 9 285K 3700 MHz (24 cores),3700.0,24,Windows,Joey-Yang,3489,28381,/v6/cpu/14240327,v6
"Jul 30, 2025 domdtxdissar",ASUS System Product Name,AMD EPYC 4585PX 4300 MHz (16 cores),4300.0,16,Windows,domdtxdissar,3707,28381,/v6/cpu/13101616,v6
"Mar 25, 2025",ASUS System Product Name,AMD Ryzen 9 9950X3D 4300 MHz (16 cores),4300.0,16,Windows,,3761,28380,/v6/cpu/11205683,v6
"Sep 06, 2025","Gigabyte Technology Co., Ltd. TRX50 AI TOP",AMD Ryzen Threadripper 9980X s 5476 MHz (64 cores),5476.0,64,Linux,,3286,28377,/v6/cpu/13687644,v6
"May 05, 2025","QEMU Standard PC (i440FX + PIIX, 1996)",AMD EPYC 9555 3200 MHz (128 cores),3200.0,128,Linux,,2729,28377,/v6/cpu/11820303,v6
"Nov 16, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7985WX s 3201 MHz (64 cores),3201.0,64,Windows,,3035,28376,/v6/cpu/8859429,v6
"Nov 14, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7985WX s 3201 MHz (64 cores),3201.0,64,Windows,,3016,28375,/v6/cpu/8828407,v6
"Oct 04, 2024",WRX90 WS EVO,AMD Ryzen Threadripper PRO 7985WX s 4901 MHz (64 cores),4901.0,64,Windows,,2656,28372,/v6/cpu/8129963,v6
"Jul 25, 2025","Gigabyte Technology Co., Ltd. TRX50 AERO D",AMD Ryzen Threadripper 9980X s 3200 MHz (64 cores),3200.0,64,Windows,,2986,28370,/v6/cpu/13021533,v6
"Nov 06, 2025",HPE HPE ProLiant Compute DL325 Gen12,AMD EPYC 9355P 4413 MHz (32 cores),4413.0,32,Linux,,2808,28369,/v6/cpu/14882337,v6
"Sep 15, 2024",ASUS System Product Name,AMD Ryzen Threadripper 7980X s 3201 MHz (64 cores),3201.0,64,Windows,,3164,28368,/v6/cpu/7776599,v6
"Mar 13, 2025","Mac15,14",Apple M3 Ultra 4050 MHz (32 cores),4050.0,32,macOS,,3253,28366,/v6/cpu/11010160,v6
"Nov 15, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7985WX s 3201 MHz (64 cores),3201.0,64,Windows,,3045,28366,/v6/cpu/8855532,v6
"May 17, 2025","Mac15,14",Apple M3 Ultra 4048 MHz (32 cores),4048.0,32,macOS,,3250,28363,/v6/cpu/12003933,v6
"Oct 14, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7995WX s 2501 MHz (96 cores),2501.0,96,Windows,,2958,28363,/v6/cpu/8300723,v6
"May 14, 2025",Giga Computing MZ33-CP1-000,AMD EPYC 9275F 4816 MHz (24 cores),4816.0,24,Linux,,3061,28362,/v6/cpu/11954475,v6
"Sep 18, 2024",ASUS System Product Name,AMD Ryzen Threadripper 7980X s 3201 MHz (64 cores),3201.0,64,Windows,,3168,28359,/v6/cpu/7837587,v6
"Mar 18, 2025","Mac15,14",Apple M3 Ultra 4049 MHz (32 cores),4049.0,32,macOS,,3251,28358,/v6/cpu/11089806,v6
"Mar 14, 2025","Mac15,14",Apple M3 Ultra 4048 MHz (32 cores),4048.0,32,macOS,,3251,28358,/v6/cpu/11024162,v6
"Dec 30, 2024 MrTOOSHORT",ASUS System Product Name,Intel Core Ultra 9 285K 3700 MHz (24 cores),3700.0,24,Windows,MrTOOSHORT,3545,28357,/v6/cpu/9680898,v6
"Oct 08, 2025",ASUS System Product Name,AMD Ryzen Threadripper PRO 9965WX s 4200 MHz (24 cores),4200.0,24,Windows,,3072,28355,/v6/cpu/14344050,v6
"Sep 10, 2024","Gigabyte Technology Co., Ltd. TRX50 AERO D",AMD Ryzen Threadripper 7970X s 5876 MHz (32 cores),5876.0,32,Linux,,3154,28353,/v6/cpu/7706538,v6
"Sep 03, 2025","Mac15,14",Apple M3 Ultra 4047 MHz (32 cores),4047.0,32,macOS,,3237,28351,/v6/cpu/13632753,v6
"Dec 06, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7985WX s 3201 MHz (64 cores),3201.0,64,Windows,,2976,28351,/v6/cpu/9270402,v6
"Oct 21, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7985WX s 3201 MHz (64 cores),3201.0,64,Windows,,2986,28349,/v6/cpu/8418424,v6
"Oct 10, 2025","Gigabyte Technology Co., Ltd. TRX50 AERO D",AMD Ryzen Threadripper 7970X s 5676 MHz (32 cores),5676.0,32,Linux,,3222,28348,/v6/cpu/14382713,v6
"Nov 15, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7985WX s 3201 MHz (64 cores),3201.0,64,Windows,,3057,28346,/v6/cpu/8855673,v6
"Mar 07, 2025","Mac15,14",Apple M3 Ultra 4044 MHz (32 cores),4044.0,32,macOS,,3249,28345,/v6/cpu/10903239,v6
"Sep 22, 2025",HPE HPE ProLiant Compute DL325 Gen12,AMD EPYC 9355P 3550 MHz (32 cores),3550.0,32,Linux,,2804,28344,/v6/cpu/13984844,v6
"Mar 13, 2025",ASUS System Product Name,AMD Eng Sample: 100-000000719-52_Y 4000 MHz (16 cores),4000.0,16,Windows,,3698,28344,/v6/cpu/11007842,v6
"Jan 03, 2025 NokiyaMeego","Gigabyte Technology Co., Ltd. TRX50 AERO D",AMD Ryzen Threadripper 7970X s 5673 MHz (32 cores),5673.0,32,Linux,NokiyaMeego,2960,28344,/v6/cpu/9742088,v6
"Oct 09, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7995WX s 2501 MHz (96 cores),2501.0,96,Windows,,2959,28343,/v6/cpu/8220366,v6
"Nov 15, 2024",ASUS System Product Name,AMD Ryzen Threadripper PRO 7985WX s 3201 MHz (64 cores),3201.0,64,Windows,,3045,28341,/v6/cpu/8856561,v6
"Mar 29, 2025 mmcmah","Mac15,14",Apple M3 Ultra 4051 MHz (32 cores),4051.0,32,macOS,mmcmah,3251,28340,/v6/cpu/11272564,v6
"Aug 09, 2025","QEMU Standard PC (Q35 + ICH9, 2009)",AMD EPYC 9655 2599 MHz (180 cores),2599.0,180,Linux,,2830,28338,/v6/cpu/13242788,v6
"Jul 28, 2025","Gigabyte Technology Co., Ltd. TRX50 AERO D",AMD Ryzen Threadripper 9980X s 3200 MHz (64 cores),3200.0,64,Windows,,2975,28338,/v6/cpu/13069586,v6
